ngay,thi_phan_co_so,thi_phan_cn,thi_phan_ds,gtgd_cs_ssi,thanh_khoan_ttcs,tong_du_no_margin,slkh_margin,du_no_t7,slkh_t7,du_no_trading_plus,slkh_trading_plus,slkh_register_mplus,slkh_active_mplus,du_no_mplus,slkh_co_du_no_mplus,giai_ngan_mplus,slkh_giai_ngan_mplus,du_no_spv,ty_trong_spv,thi_phan_phai_sinh,thanh_khoan_tt_ps,slkh_ps,ty_le_slhd_dplus,slkh_dplus,ty_le_slkh_dplus,kh_cancel_dplus,kh_register_dplus,kh_giu_qua_dem,kh_sd_dplus,slhd_giu_qua_dem,du_no_dplus_giai_ngan,du_no_dplus_cuoi_ngay,so_du_scash,so_du_casa_scash,ty_le_scash_casa,slkh_scash,so_du_sfund,slkh_sfund,slkh_mo_moi
2026-03-31,0.0762,0.066,0.0113,109393.0,718083.0,38449.0,29558.0,2295.0,6278.0,1000.0,37450.0,1018.0,1049.0,744.0,904.0,0.0,909.0,16.0,0.02,0.0704,926677.0,1451.0,0.713,959.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,12563.0,0.47435746978054216,8759.0,467.0,9779.0,32166.0
2026-04-30,0.0776,0.0672,0.0118,79153.0,509710.0,39813.0,27715.0,2146.0,5819.0,1995.0,37818.0,2198.0,3161.0,1910.0,2400.0,3651.0,2427.0,220.0,0.12,0.0747,703932.0,1453.0,0.724,961.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,13918.0,0.3567946968219926,8549.0,477.0,10289.0,21751.0
